,full_name,player_id,age,team,search_rank,sport,status,position,last_name,search_last_name,fantasy_positions,first_name,injury_status,search_full_name,active,depth_chart_position,search_first_name
3861,Kieren Duncan,3861,24,None,9999999,nfl,Inactive,WR,Duncan,duncan,['WR'],Kieren,None,kierenduncan,False,None,kieren
7096,Kaleb Barker,7096,23,None,9999999,nfl,Inactive,QB,Barker,barker,['QB'],Kaleb,NA,kalebbarker,False,None,kaleb
7588,Javonte Williams,7588,22,DEN,14,nfl,Active,RB,Williams,williams,['RB'],Javonte,None,javontewilliams,True,RB,javonte
2360,Maxx Williams,2360,28,ARI,9999999,nfl,Active,TE,Williams,williams,['TE'],Maxx,Questionable,maxxwilliams,True,LTE,maxx
7424,Anthony Jones,7424,24,None,9999999,nfl,Active,RB,Jones,jones,['RB'],Anthony,None,anthonyjones,True,None,anthony
1208,Brian Quick,1208,32,None,9999999,nfl,Inactive,WR,Quick,quick,['WR'],Brian,None,brianquick,False,None,brian
7612,Dee Eskridge,7612,25,SEA,331,nfl,Active,WR,Eskridge,eskridge,['WR'],Dee,None,deeeskridge,True,SWR,dee
7586,Dazz Newsome,7586,23,None,563,nfl,Active,WR,Newsome,newsome,['WR'],Dazz,None,dazznewsome,True,None,dazz
1409,Justin Brown,1409,26,None,9999999,nfl,Inactive,WR,Brown,brown,['WR'],Justin,None,justinbrown,False,None,justin
4725,Phazahn Odom,4725,27,None,9999999,nfl,Active,TE,Odom,odom,['TE'],Phazahn,None,phazahnodom,True,None,phazahn
1003,Trindon Holliday,1003,31,None,9999999,nfl,Inactive,WR,Holliday,holliday,['WR'],Trindon,None,trindonholliday,False,None,trindon
1476,Latavius Murray,1476,32,None,339,nfl,Active,RB,Murray,murray,['RB'],Latavius,None,lataviusmurray,True,None,latavius
7716,John Bates,7716,24,WAS,9999999,nfl,Active,TE,Bates,bates,['TE'],John,Questionable,johnbates,True,LTE,john
7367,Will Hastings,7367,25,None,1990,nfl,Inactive,WR,Hastings,hastings,['WR'],Will,None,willhastings,True,None,will
6385,Matt Colburn,6385,25,None,9999999,nfl,Active,RB,Colburn,colburn,['RB'],Matt,None,mattcolburn,True,None,matt
7336,James Gilbert,7336,26,None,9999999,nfl,Active,RB,Gilbert,gilbert,['RB'],James,None,jamesgilbert,True,None,james
8756,Brandon Johnson,8756,None,DEN,9999999,nfl,Active,WR,Johnson,johnson,['WR'],Brandon,Questionable,brandonjohnson,True,RWR,brandon
1349,E.J. Manuel,1349,30,None,9999999,nfl,Inactive,QB,Manuel,manuel,['QB'],E.J.,None,ejmanuel,False,None,ej
1596,Christine Michael,1596,31,None,9999999,nfl,Inactive,RB,Michael,michael,['RB'],Christine,None,christinemichael,False,None,christine
4508,Gabe Marks,4508,27,None,9999999,nfl,Active,WR,Marks,marks,['WR'],Gabe,None,gabemarks,True,None,gabe
3842,Ryan O'Malley,3842,28,None,9999999,nfl,Inactive,TE,O'Malley,omalley,['TE'],Ryan,None,ryanomalley,False,None,ryan
8577,James McCourt,8577,24,JAX,360,nfl,Active,K,McCourt,mccourt,['K'],James,None,jamesmccourt,True,PK,james
7593,Trey Sermon,7593,23,SF,244,nfl,Active,RB,Sermon,sermon,['RB'],Trey,None,treysermon,True,None,trey
4777,De'Chavon Hayes,4777,29,None,9999999,nfl,Active,RB,Hayes,hayes,['RB'],De'Chavon,None,dechavonhayes,True,None,dechavon
6501,C.J. Conrad,6501,25,None,9999999,nfl,Active,TE,Conrad,conrad,['TE'],C.J.,None,cjconrad,True,None,cj
3594,Peyton Barber,3594,27,None,9999999,nfl,Active,RB,Barber,barber,['RB'],Peyton,None,peytonbarber,True,None,peyton
4602,Robert Tonyan,4602,28,GB,188,nfl,Active,TE,Tonyan,tonyan,['TE'],Robert,Questionable,roberttonyan,True,LTE,robert
1894,Colin Lockett,1894,26,None,9999999,nfl,Inactive,WR,Lockett,lockett,['WR'],Colin,None,colinlockett,False,None,colin
6365,Carson Meier,6365,26,None,1706,nfl,Active,TE,Meier,meier,['TE'],Carson,None,carsonmeier,True,None,carson
1914,Dri Archer,1914,29,None,9999999,nfl,Inactive,RB,Archer,archer,['RB'],Dri,None,driarcher,False,None,dri
7262,Jalen Morton,7262,24,IND,9999999,nfl,Active,QB,Morton,morton,['QB'],Jalen,None,jalenmorton,True,None,jalen
2236,Trey Watts,2236,29,None,9999999,nfl,Inactive,RB,Watts,watts,['RB'],Trey,None,treywatts,False,None,trey
4320,James Quick,4320,27,None,9999999,nfl,Active,WR,Quick,quick,['WR'],James,None,jamesquick,True,None,james
1105,Dwayne Allen,1105,31,None,9999999,nfl,Inactive,TE,Allen,allen,['TE'],Dwayne,None,dwayneallen,False,None,dwayne
270,Lance Moore,270,37,None,9999999,nfl,Inactive,WR,Moore,moore,['WR'],Lance,None,lancemoore,False,None,lance
4265,Elijah Hood,4265,26,None,9999999,nfl,Inactive,RB,Hood,hood,['RB'],Elijah,None,elijahhood,False,None,elijah
1085,Brandon Weeden,1085,38,None,9999999,nfl,Inactive,QB,Weeden,weeden,['QB'],Brandon,None,brandonweeden,False,None,brandon
5791,Gerald Holmes,5791,27,None,9999999,nfl,Active,RB,Holmes,holmes,['RB'],Gerald,None,geraldholmes,True,None,gerald
3204,C.J. Prosise,3204,27,None,966,nfl,Active,RB,Prosise,prosise,['RB'],C.J.,None,cjprosise,True,None,cj
2197,Brandin Cooks,2197,28,HOU,61,nfl,Active,WR,Cooks,cooks,['WR'],Brandin,None,brandincooks,True,RWR,brandin
6185,Easton Stick,6185,26,LAC,297,nfl,Active,QB,Stick,stick,['QB'],Easton,None,eastonstick,True,QB,easton
7529,Gary Brightwell,7529,23,NYG,9999999,nfl,Active,RB,Brightwell,brightwell,['RB'],Gary,Questionable,garybrightwell,True,None,gary
4806,Brandon Radcliff,4806,28,None,9999999,nfl,Active,RB,Radcliff,radcliff,['RB'],Brandon,None,brandonradcliff,True,None,brandon
3866,Joe Hansley,3866,24,None,9999999,nfl,Inactive,WR,Hansley,hansley,['WR'],Joe,None,joehansley,False,None,joe
3161,Carson Wentz,3161,29,WAS,229,nfl,Active,QB,Wentz,wentz,['QB'],Carson,None,carsonwentz,True,QB,carson
1265,Daryl Richardson,1265,30,None,9999999,nfl,Inactive,RB,Richardson,richardson,['RB'],Daryl,None,darylrichardson,False,None,daryl
3893,Reece Horn,3893,28,None,9999999,nfl,Active,WR,Horn,horn,['WR'],Reece,None,reecehorn,True,None,reece
8416,Jalen Virgil,8416,24,DEN,277,nfl,Active,WR,Virgil,virgil,['WR'],Jalen,None,jalenvirgil,True,LWR,jalen
4588,Kyle Sloter,4588,28,None,334,nfl,Active,QB,Sloter,sloter,['QB'],Kyle,None,kylesloter,True,None,kyle
811,Stevan Ridley,811,32,None,9999999,nfl,Inactive,RB,Ridley,ridley,['RB'],Stevan,None,stevanridley,False,None,stevan
8103,Ryan Willis,8103,25,None,9999999,nfl,Active,QB,Willis,willis,['QB'],Ryan,None,ryanwillis,True,None,ryan
3357,Brandon Allen,3357,29,CIN,593,nfl,Active,QB,Allen,allen,['QB'],Brandon,None,brandonallen,True,QB,brandon
3050,Myles White,3050,27,NYJ,699,nfl,Active,WR,White,white,['WR'],Myles,None,myleswhite,False,SWR,myles
2755,Eric Tomlinson,2755,30,DEN,9999999,nfl,Active,TE,Tomlinson,tomlinson,['TE'],Eric,None,erictomlinson,True,TE,eric
1807,Matt Simms,1807,33,None,9999999,nfl,Inactive,QB,Simms,simms,['QB'],Matt,None,mattsimms,False,None,matt
3896,Benson Browne,3896,25,None,9999999,nfl,Inactive,TE,Browne,browne,['TE'],Benson,None,bensonbrowne,False,None,benson
7996,Dillon Stoner,7996,24,LV,9999999,nfl,Active,WR,Stoner,stoner,['WR'],Dillon,None,dillonstoner,True,LWR,dillon
1635,Timothy Wright,1635,30,None,9999999,nfl,Inactive,TE,Wright,wright,['TE'],Timothy,None,timothywright,False,None,timothy
651,Santonio Holmes,651,33,None,9999999,nfl,Inactive,WR,Holmes,holmes,['WR'],Santonio,None,santonioholmes,False,None,santonio
4613,Shaq Hill,4613,28,None,9999999,nfl,Active,WR,Hill,hill,['WR'],Shaq,None,shaqhill,True,None,shaq
2969,Michael Bennett,2969,26,None,9999999,nfl,Inactive,WR,Bennett,bennett,['WR'],Michael,None,michaelbennett,False,None,michael
321,Jerome Simpson,321,34,None,9999999,nfl,Inactive,WR,Simpson,simpson,['WR'],Jerome,None,jeromesimpson,False,None,jerome
8656,Tyshaun James,8656,None,None,9999999,nfl,Active,WR,James,james,['WR'],Tyshaun,None,tyshaunjames,True,None,tyshaun
7574,Larry Rountree,7574,23,LAC,9999999,nfl,Active,RB,Rountree,rountree,['RB'],Larry,None,larryrountree,True,None,larry
1971,Donte Moncrief,1971,28,None,333,nfl,Active,WR,Moncrief,moncrief,['WR'],Donte,Questionable,dontemoncrief,True,None,donte
763,Shaun Suisham,763,36,None,9999999,nfl,Inactive,K,Suisham,suisham,['K'],Shaun,None,shaunsuisham,False,None,shaun
3690,Antwane Grant,3690,26,None,9999999,nfl,Inactive,WR,Grant,grant,['WR'],Antwane,None,antwanegrant,False,None,antwane
8799,Zaire Mitchell-Paden,8799,23,CLE,9999999,nfl,Active,TE,Mitchell-Paden,mitchellpaden,['TE'],Zaire,None,zairemitchellpaden,True,None,zaire
2649,Kyle Brindza,2649,27,None,9999999,nfl,Inactive,K,Brindza,brindza,['K'],Kyle,None,kylebrindza,False,None,kyle
3630,Durron Neal,3630,25,None,9999999,nfl,Inactive,WR,Neal,neal,['WR'],Durron,None,durronneal,False,None,durron
2906,Braylon Bell,2906,None,None,9999999,nfl,Inactive,WR,Bell,bell,['WR'],Braylon,None,braylonbell,False,None,braylon
8621,Garrett Walston,8621,24,None,9999999,nfl,Active,TE,Walston,walston,['TE'],Garrett,None,garrettwalston,True,None,garrett
1868,Crockett Gillmore,1868,28,None,9999999,nfl,Inactive,TE,Gillmore,gillmore,['TE'],Crockett,None,crockettgillmore,False,None,crockett
6037,Brett Rypien,6037,26,DEN,286,nfl,Active,QB,Rypien,rypien,['QB'],Brett,None,brettrypien,True,QB,brett
232,Frank Gore,232,38,None,187,nfl,Active,RB,Gore,gore,['RB'],Frank,None,frankgore,True,None,frank
6769,Graham Harrell,6769,34,None,9999999,nfl,Inactive,QB,Harrell,harrell,['QB'],Graham,None,grahamharrell,False,None,graham
1045,Trevor Graham,1045,31,None,9999999,nfl,Inactive,WR,Graham,graham,['WR'],Trevor,None,trevorgraham,False,None,trevor
8119,Jahan Dotson,8119,22,WAS,158,nfl,Active,WR,Dotson,dotson,['WR'],Jahan,None,jahandotson,True,RWR,jahan
2058,Chris Boyd,2058,25,None,9999999,nfl,Inactive,WR,Boyd,boyd,['WR'],Chris,None,chrisboyd,False,None,chris
8218,Max Borghi,8218,22,PIT,330,nfl,Active,RB,Borghi,borghi,['RB'],Max,None,maxborghi,True,None,max
2346,Devin Funchess,2346,28,DET,550,nfl,Active,TE,Funchess,funchess,['TE'],Devin,Questionable,devinfunchess,True,None,devin
7591,Justin Fields,7591,23,CHI,101,nfl,Active,QB,Fields,fields,['QB'],Justin,None,justinfields,True,QB,justin
3033,Adam Drake,3033,None,None,9999999,nfl,Inactive,WR,Drake,drake,['WR'],Adam,None,adamdrake,False,None,adam
2225,Alex Bayer,2225,27,None,9999999,nfl,Inactive,TE,Bayer,bayer,['TE'],Alex,None,alexbayer,False,None,alex
8409,Tyler Snead,8409,None,PIT,9999999,nfl,Active,WR,Snead,snead,['WR'],Tyler,None,tylersnead,True,None,tyler
1033,Chris Polk,1033,30,None,9999999,nfl,Inactive,RB,Polk,polk,['RB'],Chris,None,chrispolk,False,None,chris
108,Steve Johnson,108,34,None,9999999,nfl,Inactive,WR,Johnson,johnson,['WR'],Steve,None,stevejohnson,False,None,steve
469,Matthew Mulligan,469,35,None,9999999,nfl,Inactive,TE,Mulligan,mulligan,['TE'],Matthew,None,matthewmulligan,False,None,matthew
1099,Randy Bullock,1099,32,TEN,556,nfl,Active,K,Bullock,bullock,['K'],Randy,None,randybullock,True,PK,randy
4784,Levonte Whitfield,4784,None,None,9999999,nfl,Inactive,WR,Whitfield,whitfield,['WR'],Levonte,NA,levontewhitfield,False,None,levonte
7933,Alex Kessman,7933,24,CAR,277,nfl,Active,K,Kessman,kessman,['K'],Alex,None,alexkessman,True,None,alex
7597,Kenny Yeboah,7597,23,NYJ,260,nfl,Active,TE,Yeboah,yeboah,['TE'],Kenny,None,kennyyeboah,True,None,kenny
2747,Jason Myers,2747,31,SEA,475,nfl,Active,K,Myers,myers,['K'],Jason,None,jasonmyers,True,PK,jason
7752,Kawaan Baker,7752,24,NO,381,nfl,Inactive,WR,Baker,baker,['WR'],Kawaan,Sus,kawaanbaker,True,None,kawaan
8026,Landon Rice,8026,24,None,None,nfl,Inactive,TE,Rice,rice,['TE'],Landon,None,landonrice,True,None,landon
4186,T.J. Logan,4186,27,None,9999999,nfl,Active,RB,Logan,logan,['RB'],T.J.,None,tjlogan,True,None,tj
8226,Greg Bell,8226,24,None,9999999,nfl,Active,RB,Bell,bell,['RB'],Greg,IR,gregbell,True,None,greg
874,Julius Thomas,874,32,None,9999999,nfl,Inactive,TE,Thomas,thomas,['TE'],Julius,None,juliusthomas,False,None,julius
7533,Anthony Schwartz,7533,21,CLE,473,nfl,Active,WR,Schwartz,schwartz,['WR'],Anthony,None,anthonyschwartz,True,LWR,anthony
1883,Keith Wenning,1883,29,None,9999999,nfl,Inactive,QB,Wenning,wenning,['QB'],Keith,None,keithwenning,False,None,keith
5209,Mike Boone,5209,27,DEN,282,nfl,Active,RB,Boone,boone,['RB'],Mike,None,mikeboone,True,RB,mike
2687,Chandler Worthy,2687,27,None,9999999,nfl,Inactive,WR,Worthy,worthy,['WR'],Chandler,None,chandlerworthy,False,None,chandler
7236,Devwah Whaley,7236,24,None,9999999,nfl,Active,RB,Whaley,whaley,['RB'],Devwah,None,devwahwhaley,True,None,devwah
7528,Najee Harris,7528,24,PIT,5,nfl,Active,RB,Harris,harris,['RB'],Najee,None,najeeharris,True,RB,najee
4866,Saquon Barkley,4866,25,NYG,17,nfl,Active,RB,Barkley,barkley,['RB'],Saquon,None,saquonbarkley,True,RB,saquon
5760,Josh Crockett,5760,26,None,9999999,nfl,Active,WR,Crockett,crockett,['WR'],Josh,None,joshcrockett,True,None,josh
177,Wes Welker,177,39,None,9999999,nfl,Inactive,WR,Welker,welker,['WR'],Wes,None,weswelker,False,None,wes
468,Ben Hartsock,468,37,None,9999999,nfl,Inactive,TE,Hartsock,hartsock,['TE'],Ben,None,benhartsock,False,None,ben
2146,Richard Rodgers,2146,30,PHI,9999999,nfl,Active,TE,Rodgers,rodgers,['TE'],Richard,None,richardrodgers,True,None,richard
6169,James Williams,6169,25,None,9999999,nfl,Active,RB,Williams,williams,['RB'],James,None,jameswilliams,True,None,james
4863,Josh Rosen,4863,25,CLE,9999999,nfl,Active,QB,Rosen,rosen,['QB'],Josh,None,joshrosen,True,QB,josh
6964,Sean McKeon,6964,24,DAL,9999999,nfl,Active,TE,McKeon,mckeon,['TE'],Sean,Questionable,seanmckeon,True,TE,sean
6227,Nick Easley,6227,24,None,9999999,nfl,Active,WR,Easley,easley,['WR'],Nick,None,nickeasley,True,None,nick
4227,Harrison Butker,4227,27,KC,126,nfl,Active,K,Butker,butker,['K'],Harrison,None,harrisonbutker,True,PK,harrison
6393,Elkanah Dillon,6393,None,None,9999999,nfl,Inactive,TE,Dillon,dillon,['TE'],Elkanah,None,elkanahdillon,False,None,elkanah
4993,Mike Gesicki,4993,26,MIA,111,nfl,Active,TE,Gesicki,gesicki,['TE'],Mike,None,mikegesicki,True,TE,mike
8745,Lance McCutcheon,8745,None,LAR,321,nfl,Active,WR,McCutcheon,mccutcheon,['WR'],Lance,None,lancemccutcheon,True,LWR,lance
1274,Gerell Robinson,1274,28,None,9999999,nfl,Inactive,TE,Robinson,robinson,['TE'],Gerell,None,gerellrobinson,False,None,gerell
5407,Ervin Philips,5407,26,None,9999999,nfl,Active,RB,Philips,philips,['RB'],Ervin,None,ervinphilips,True,None,ervin
7159,Reid Sinnett,7159,25,PHI,333,nfl,Active,QB,Sinnett,sinnett,['QB'],Reid,None,reidsinnett,True,QB,reid
4623,Tim Cook,4623,27,None,9999999,nfl,Active,RB,Cook,cook,['RB'],Tim,None,timcook,True,None,tim
2144,Justin Perillo,2144,29,None,9999999,nfl,Inactive,TE,Perillo,perillo,['TE'],Justin,None,justinperillo,False,None,justin
6894,Mitchell Wilcox,6894,25,CIN,9999999,nfl,Active,TE,Wilcox,wilcox,['TE'],Mitchell,Questionable,mitchellwilcox,True,LTE,mitchell
6236,Travon McMillian,6236,25,None,9999999,nfl,Active,RB,McMillian,mcmillian,['RB'],Travon,None,travonmcmillian,True,None,travon
5612,Anthony Mahoungou,5612,27,None,9999999,nfl,Active,WR,Mahoungou,mahoungou,['WR'],Anthony,None,anthonymahoungou,True,None,anthony
7729,Dez Fitzpatrick,7729,24,TEN,9999999,nfl,Active,WR,Fitzpatrick,fitzpatrick,['WR'],Dez,None,dezfitzpatrick,True,RWR,dez
8150,Kyren Williams,8150,22,LAR,297,nfl,Active,RB,Williams,williams,['RB'],Kyren,None,kyrenwilliams,True,RB,kyren
654,LaDainian Tomlinson,654,39,None,9999999,nfl,Inactive,RB,Tomlinson,tomlinson,['RB'],LaDainian,None,ladainiantomlinson,False,None,ladainian
2971,Anthony Ezeakunne,2971,None,None,9999999,nfl,Inactive,TE,Ezeakunne,ezeakunne,['TE'],Anthony,None,anthonyezeakunne,False,None,anthony
7426,Seth Dawkins,7426,23,None,9999999,nfl,Inactive,WR,Dawkins,dawkins,['WR'],Seth,None,sethdawkins,True,None,seth
8130,Trey McBride,8130,22,ARI,234,nfl,Active,TE,McBride,mcbride,['TE'],Trey,None,treymcbride,True,LTE,trey
8203,Jeremiah Hall,8203,None,None,9999999,nfl,Active,TE,Hall,hall,['TE'],Jeremiah,None,jeremiahhall,True,None,jeremiah
5403,Peter Pujals,5403,26,None,9999999,nfl,Active,QB,Pujals,pujals,['QB'],Peter,None,peterpujals,True,None,peter
7535,Hunter Long,7535,24,MIA,355,nfl,Active,TE,Long,long,['TE'],Hunter,None,hunterlong,True,TE,hunter
8429,Levi Lewis,8429,24,None,9999999,nfl,Active,QB,Lewis,lewis,['QB'],Levi,None,levilewis,True,None,levi
4183,Nathan Peterman,4183,28,CHI,445,nfl,Active,QB,Peterman,peterman,['QB'],Nathan,None,nathanpeterman,True,QB,nathan
2925,Darius Davis,2925,None,None,9999999,nfl,Inactive,WR,Davis,davis,['WR'],Darius,None,dariusdavis,False,None,darius
1720,Khiry Robinson,1720,30,None,9999999,nfl,Inactive,RB,Robinson,robinson,['RB'],Khiry,None,khiryrobinson,False,None,khiry
4853,Jerod Evans,4853,27,None,9999999,nfl,Active,QB,Evans,evans,['QB'],Jerod,None,jerodevans,True,None,jerod
6428,Taylor Cornelius,6428,None,None,9999999,nfl,Inactive,QB,Cornelius,cornelius,['QB'],Taylor,None,taylorcornelius,False,None,taylor
2934,Jonathon Rumph,2934,25,None,9999999,nfl,Inactive,WR,Rumph,rumph,['WR'],Jonathon,None,jonathonrumph,False,None,jonathon
3574,John Lunsford,3574,24,None,9999999,nfl,Inactive,K,Lunsford,lunsford,['K'],John,None,johnlunsford,False,None,john
1819,Orleans Darkwa,1819,28,None,9999999,nfl,Inactive,RB,Darkwa,darkwa,['RB'],Orleans,None,orleansdarkwa,False,None,orleans
2803,Bradley Marquez,2803,29,None,9999999,nfl,Inactive,WR,Marquez,marquez,['WR'],Bradley,None,bradleymarquez,False,None,bradley
8195,Ronnie Rivers,8195,23,None,9999999,nfl,Active,RB,Rivers,rivers,['RB'],Ronnie,None,ronnierivers,True,None,ronnie
8741,Jamal Pettigrew,8741,24,None,370,nfl,Active,TE,Pettigrew,pettigrew,['TE'],Jamal,None,jamalpettigrew,True,None,jamal
5253,Jordan Franks,5253,26,KC,9999999,nfl,Active,TE,Franks,franks,['TE'],Jordan,None,jordanfranks,True,None,jordan
8101,Mark Vital,8101,25,None,9999999,nfl,Active,TE,Vital,vital,['TE'],Mark,None,markvital,True,None,mark
4305,Tyler Renew,4305,27,None,9999999,nfl,Active,RB,Renew,renew,['RB'],Tyler,None,tylerrenew,True,None,tyler
1624,Michael Hill,1624,28,None,9999999,nfl,Inactive,RB,Hill,hill,['RB'],Michael,None,michaelhill,False,None,michael
8253,Deven Thompkins,8253,None,TB,9999999,nfl,Active,WR,Thompkins,thompkins,['WR'],Deven,None,deventhompkins,True,None,deven
7587,Dyami Brown,7587,22,WAS,9999999,nfl,Active,WR,Brown,brown,['WR'],Dyami,None,dyamibrown,True,LWR,dyami
312,Matt Slater,312,36,NE,297,nfl,Active,WR,Slater,slater,['WR'],Matt,None,mattslater,True,LWR,matt
7694,Tommy Tremble,7694,22,CAR,490,nfl,Active,TE,Tremble,tremble,['TE'],Tommy,None,tommytremble,True,TE,tommy
1034,Brandon Bolden,1034,32,LV,495,nfl,Active,RB,Bolden,bolden,['RB'],Brandon,None,brandonbolden,True,RB,brandon
6012,Travis Homer,6012,24,SEA,409,nfl,Active,RB,Homer,homer,['RB'],Travis,None,travishomer,True,RB,travis
1091,David Paulson,1091,28,None,9999999,nfl,Inactive,TE,Paulson,paulson,['TE'],David,None,davidpaulson,False,None,david
315,Dustin Keller,315,32,None,9999999,nfl,Inactive,TE,Keller,keller,['TE'],Dustin,None,dustinkeller,False,None,dustin
1030,Damaris Johnson,1030,30,None,9999999,nfl,Inactive,WR,Johnson,johnson,['WR'],Damaris,None,damarisjohnson,False,None,damaris
5950,Nyqwan Murray,5950,24,None,9999999,nfl,Active,WR,Murray,murray,['WR'],Nyqwan,None,nyqwanmurray,True,None,nyqwan
8131,Isaiah Likely,8131,22,BAL,230,nfl,Active,TE,Likely,likely,['TE'],Isaiah,None,isaiahlikely,True,LTE,isaiah
1560,Mike James,1560,29,None,9999999,nfl,Inactive,RB,James,james,['RB'],Mike,None,mikejames,False,None,mike
8413,Chris Oladokun,8413,24,None,9999999,nfl,Active,QB,Oladokun,oladokun,['QB'],Chris,None,chrisoladokun,True,None,chris
7571,Rashod Bateman,7571,22,BAL,76,nfl,Active,WR,Bateman,bateman,['WR'],Rashod,None,rashodbateman,True,LWR,rashod
4741,Dan Arnold,4741,27,JAX,572,nfl,Active,TE,Arnold,arnold,['TE'],Dan,None,danarnold,True,TE,dan
1226,AJ Jenkins,1226,27,None,9999999,nfl,Inactive,WR,Jenkins,jenkins,['WR'],AJ,None,ajjenkins,False,None,aj
2586,Dylan Thompson,2586,28,None,9999999,nfl,Inactive,QB,Thompson,thompson,['QB'],Dylan,None,dylanthompson,False,None,dylan
8204,Bo Melton,8204,23,SEA,399,nfl,Active,WR,Melton,melton,['WR'],Bo,None,bomelton,True,None,bo
6372,Xavier Turner,6372,27,None,9999999,nfl,Active,RB,Turner,turner,['RB'],Xavier,None,xavierturner,True,None,xavier
6155,Jaylen Smith,6155,24,NE,9999999,nfl,Active,WR,Smith,smith,['WR'],Jaylen,None,jaylensmith,True,None,jaylen
5275,Jeff Badet,5275,27,None,422,nfl,Active,WR,Badet,badet,['WR'],Jeff,None,jeffbadet,True,None,jeff
3864,Jake Lampman,3864,28,None,9999999,nfl,Inactive,WR,Lampman,lampman,['WR'],Jake,None,jakelampman,False,None,jake
1463,Knile Davis,1463,28,None,9999999,nfl,Inactive,RB,Davis,davis,['RB'],Knile,None,kniledavis,False,None,knile
7534,Seth Williams,7534,22,DEN,626,nfl,Active,WR,Williams,williams,['WR'],Seth,None,sethwilliams,True,LWR,seth
6032,Keelan Doss,6032,26,None,9999999,nfl,Active,WR,Doss,doss,['WR'],Keelan,None,keelandoss,True,None,keelan
1189,Nick Toon,1189,31,None,9999999,nfl,Inactive,WR,Toon,toon,['WR'],Nick,None,nicktoon,False,None,nick
2474,Nick Boyle,2474,29,BAL,9999999,nfl,Active,TE,Boyle,boyle,['TE'],Nick,None,nickboyle,True,LTE,nick
4137,James Conner,4137,27,ARI,30,nfl,Active,RB,Conner,conner,['RB'],James,None,jamesconner,True,RB,james
5974,Trace McSorley,5974,27,ARI,425,nfl,Active,QB,McSorley,mcsorley,['QB'],Trace,None,tracemcsorley,True,QB,trace
8760,Andre Miller,8760,24,NYG,323,nfl,Inactive,TE,Miller,miller,['TE'],Andre,IR,andremiller,True,None,andre
1449,Denard Robinson,1449,29,None,9999999,nfl,Inactive,RB,Robinson,robinson,['RB'],Denard,None,denardrobinson,False,None,denard
2905,Josh Reese,2905,None,None,9999999,nfl,Inactive,WR,Reese,reese,['WR'],Josh,None,joshreese,False,None,josh
3824,Alex Ellis,3824,29,None,9999999,nfl,Active,TE,Ellis,ellis,['TE'],Alex,Questionable,alexellis,True,None,alex
8182,Chase Allen,8182,25,CHI,280,nfl,Active,TE,Allen,allen,['TE'],Chase,None,chaseallen,True,None,chase
559,Tim Tebow,559,34,None,9999999,nfl,Inactive,TE,Tebow,tebow,['TE'],Tim,None,timtebow,True,None,tim
5217,Jason Reese,5217,26,None,9999999,nfl,Active,TE,Reese,reese,['TE'],Jason,None,jasonreese,True,None,jason
3481,Kyle Carter,3481,29,None,9999999,nfl,Inactive,TE,Carter,carter,['TE'],Kyle,None,kylecarter,False,None,kyle
1987,Marqise Lee,1987,30,None,795,nfl,Inactive,WR,Lee,lee,['WR'],Marqise,None,marqiselee,True,None,marqise
