,team,last_name,depth_chart_position,first_name,fantasy_positions,status,position,search_full_name,player_id,full_name,sport,search_first_name,search_rank,age,injury_status,active,search_last_name
1265,None,Richardson,None,Daryl,['RB'],Inactive,RB,darylrichardson,1265,Daryl Richardson,nfl,daryl,9999999,30,None,False,richardson
3893,None,Horn,None,Reece,['WR'],Active,WR,reecehorn,3893,Reece Horn,nfl,reece,9999999,28,None,True,horn
8416,DEN,Virgil,RWR,Jalen,['WR'],Active,WR,jalenvirgil,8416,Jalen Virgil,nfl,jalen,548,24,None,True,virgil
4588,None,Sloter,None,Kyle,['QB'],Active,QB,kylesloter,4588,Kyle Sloter,nfl,kyle,334,28,None,True,sloter
811,None,Ridley,None,Stevan,['RB'],Inactive,RB,stevanridley,811,Stevan Ridley,nfl,stevan,9999999,32,None,False,ridley
8103,None,Willis,None,Ryan,['QB'],Active,QB,ryanwillis,8103,Ryan Willis,nfl,ryan,9999999,25,None,True,willis
3357,CIN,Allen,QB,Brandon,['QB'],Active,QB,brandonallen,3357,Brandon Allen,nfl,brandon,9999999,30,None,True,allen
3050,NYJ,White,SWR,Myles,['WR'],Active,WR,myleswhite,3050,Myles White,nfl,myles,699,27,None,False,white
2755,DEN,Tomlinson,TE,Eric,['TE'],Active,TE,erictomlinson,2755,Eric Tomlinson,nfl,eric,488,30,None,True,tomlinson
1807,None,Simms,None,Matt,['QB'],Inactive,QB,mattsimms,1807,Matt Simms,nfl,matt,9999999,33,None,False,simms
3896,None,Browne,None,Benson,['TE'],Inactive,TE,bensonbrowne,3896,Benson Browne,nfl,benson,9999999,25,None,False,browne
7996,LV,Stoner,None,Dillon,['WR'],Active,WR,dillonstoner,7996,Dillon Stoner,nfl,dillon,342,24,None,True,stoner
1635,None,Wright,None,Timothy,['TE'],Inactive,TE,timothywright,1635,Timothy Wright,nfl,timothy,9999999,30,None,False,wright
651,None,Holmes,None,Santonio,['WR'],Inactive,WR,santonioholmes,651,Santonio Holmes,nfl,santonio,9999999,33,None,False,holmes
4613,None,Hill,None,Shaq,['WR'],Active,WR,shaqhill,4613,Shaq Hill,nfl,shaq,9999999,28,None,True,hill
2969,None,Bennett,None,Michael,['WR'],Inactive,WR,michaelbennett,2969,Michael Bennett,nfl,michael,9999999,26,None,False,bennett
321,None,Simpson,None,Jerome,['WR'],Inactive,WR,jeromesimpson,321,Jerome Simpson,nfl,jerome,9999999,34,None,False,simpson
8656,None,James,None,Tyshaun,['WR'],Active,WR,tyshaunjames,8656,Tyshaun James,nfl,tyshaun,9999999,None,None,True,james
7574,LAC,Rountree,None,Larry,['RB'],Active,RB,larryrountree,7574,Larry Rountree,nfl,larry,335,23,None,True,rountree
1971,None,Moncrief,None,Donte,['WR'],Active,WR,dontemoncrief,1971,Donte Moncrief,nfl,donte,333,28,Questionable,True,moncrief
763,None,Suisham,None,Shaun,['K'],Inactive,K,shaunsuisham,763,Shaun Suisham,nfl,shaun,9999999,36,None,False,suisham
3690,None,Grant,None,Antwane,['WR'],Inactive,WR,antwanegrant,3690,Antwane Grant,nfl,antwane,9999999,26,None,False,grant
8799,CLE,Mitchell-Paden,None,Zaire,['TE'],Active,TE,zairemitchellpaden,8799,Zaire Mitchell-Paden,nfl,zaire,281,23,None,True,mitchellpaden
2649,None,Brindza,None,Kyle,['K'],Inactive,K,kylebrindza,2649,Kyle Brindza,nfl,kyle,9999999,27,None,False,brindza
3630,None,Neal,None,Durron,['WR'],Inactive,WR,durronneal,3630,Durron Neal,nfl,durron,9999999,25,None,False,neal
2906,None,Bell,None,Braylon,['WR'],Inactive,WR,braylonbell,2906,Braylon Bell,nfl,braylon,9999999,None,None,False,bell
8621,None,Walston,None,Garrett,['TE'],Active,TE,garrettwalston,8621,Garrett Walston,nfl,garrett,9999999,24,None,True,walston
1868,None,Gillmore,None,Crockett,['TE'],Inactive,TE,crockettgillmore,1868,Crockett Gillmore,nfl,crockett,9999999,28,None,False,gillmore
6037,DEN,Rypien,QB,Brett,['QB'],Active,QB,brettrypien,6037,Brett Rypien,nfl,brett,565,26,None,True,rypien
232,None,Gore,None,Frank,['RB'],Active,RB,frankgore,232,Frank Gore,nfl,frank,187,38,None,True,gore
6769,None,Harrell,None,Graham,['QB'],Inactive,QB,grahamharrell,6769,Graham Harrell,nfl,graham,9999999,34,None,False,harrell
1045,None,Graham,None,Trevor,['WR'],Inactive,WR,trevorgraham,1045,Trevor Graham,nfl,trevor,9999999,31,None,False,graham
8119,WAS,Dotson,RWR,Jahan,['WR'],Active,WR,jahandotson,8119,Jahan Dotson,nfl,jahan,150,22,None,True,dotson
2058,None,Boyd,None,Chris,['WR'],Inactive,WR,chrisboyd,2058,Chris Boyd,nfl,chris,9999999,25,None,False,boyd
8218,None,Borghi,None,Max,['RB'],Active,RB,maxborghi,8218,Max Borghi,nfl,max,285,22,None,True,borghi
2346,None,Funchess,None,Devin,['TE'],Active,TE,devinfunchess,2346,Devin Funchess,nfl,devin,550,28,None,True,funchess
7591,CHI,Fields,QB,Justin,['QB'],Active,QB,justinfields,7591,Justin Fields,nfl,justin,110,23,None,True,fields
3033,None,Drake,None,Adam,['WR'],Inactive,WR,adamdrake,3033,Adam Drake,nfl,adam,9999999,None,None,False,drake
2225,None,Bayer,None,Alex,['TE'],Inactive,TE,alexbayer,2225,Alex Bayer,nfl,alex,9999999,27,None,False,bayer
8409,None,Snead,None,Tyler,['WR'],Active,WR,tylersnead,8409,Tyler Snead,nfl,tyler,9999999,None,None,True,snead
1033,None,Polk,None,Chris,['RB'],Inactive,RB,chrispolk,1033,Chris Polk,nfl,chris,9999999,30,None,False,polk
108,None,Johnson,None,Steve,['WR'],Inactive,WR,stevejohnson,108,Steve Johnson,nfl,steve,9999999,34,None,False,johnson
469,None,Mulligan,None,Matthew,['TE'],Inactive,TE,matthewmulligan,469,Matthew Mulligan,nfl,matthew,9999999,35,None,False,mulligan
1099,TEN,Bullock,PK,Randy,['K'],Active,K,randybullock,1099,Randy Bullock,nfl,randy,587,32,None,True,bullock
4784,None,Whitfield,None,Levonte,['WR'],Inactive,WR,levontewhitfield,4784,Levonte Whitfield,nfl,levonte,9999999,None,NA,False,whitfield
7933,CAR,Kessman,None,Alex,['K'],Active,K,alexkessman,7933,Alex Kessman,nfl,alex,277,24,None,True,kessman
7597,NYJ,Yeboah,None,Kenny,['TE'],Active,TE,kennyyeboah,7597,Kenny Yeboah,nfl,kenny,9999999,23,None,True,yeboah
2747,SEA,Myers,PK,Jason,['K'],Active,K,jasonmyers,2747,Jason Myers,nfl,jason,477,31,None,True,myers
7752,NO,Baker,None,Kawaan,['WR'],Inactive,WR,kawaanbaker,7752,Kawaan Baker,nfl,kawaan,622,24,Sus,True,baker
8026,None,Rice,None,Landon,['TE'],Inactive,TE,landonrice,8026,Landon Rice,nfl,landon,None,24,None,True,rice
4186,None,Logan,None,T.J.,['RB'],Active,RB,tjlogan,4186,T.J. Logan,nfl,tj,9999999,27,None,True,logan
8226,None,Bell,None,Greg,['RB'],Active,RB,gregbell,8226,Greg Bell,nfl,greg,9999999,24,IR,True,bell
874,None,Thomas,None,Julius,['TE'],Inactive,TE,juliusthomas,874,Julius Thomas,nfl,julius,9999999,32,None,False,thomas
7533,CLE,Schwartz,LWR,Anthony,['WR'],Active,WR,anthonyschwartz,7533,Anthony Schwartz,nfl,anthony,551,22,None,True,schwartz
1883,None,Wenning,None,Keith,['QB'],Inactive,QB,keithwenning,1883,Keith Wenning,nfl,keith,9999999,29,None,False,wenning
5209,DEN,Boone,RB,Mike,['RB'],Active,RB,mikeboone,5209,Mike Boone,nfl,mike,527,27,None,True,boone
2687,None,Worthy,None,Chandler,['WR'],Inactive,WR,chandlerworthy,2687,Chandler Worthy,nfl,chandler,9999999,27,None,False,worthy
7236,None,Whaley,None,Devwah,['RB'],Active,RB,devwahwhaley,7236,Devwah Whaley,nfl,devwah,9999999,24,None,True,whaley
7528,PIT,Harris,RB,Najee,['RB'],Active,RB,najeeharris,7528,Najee Harris,nfl,najee,5,24,None,True,harris
4866,NYG,Barkley,RB,Saquon,['RB'],Active,RB,saquonbarkley,4866,Saquon Barkley,nfl,saquon,17,25,None,True,barkley
5760,None,Crockett,None,Josh,['WR'],Active,WR,joshcrockett,5760,Josh Crockett,nfl,josh,9999999,26,None,True,crockett
177,None,Welker,None,Wes,['WR'],Inactive,WR,weswelker,177,Wes Welker,nfl,wes,9999999,39,None,False,welker
468,None,Hartsock,None,Ben,['TE'],Inactive,TE,benhartsock,468,Ben Hartsock,nfl,ben,9999999,37,None,False,hartsock
2146,LAC,Rodgers,None,Richard,['TE'],Active,TE,richardrodgers,2146,Richard Rodgers,nfl,richard,552,30,None,True,rodgers
6169,None,Williams,None,James,['RB'],Active,RB,jameswilliams,6169,James Williams,nfl,james,9999999,25,None,True,williams
4863,CLE,Rosen,None,Josh,['QB'],Active,QB,joshrosen,4863,Josh Rosen,nfl,josh,287,25,None,True,rosen
6964,DAL,McKeon,None,Sean,['TE'],Active,TE,seanmckeon,6964,Sean McKeon,nfl,sean,359,24,Questionable,True,mckeon
6227,None,Easley,None,Nick,['WR'],Active,WR,nickeasley,6227,Nick Easley,nfl,nick,9999999,24,None,True,easley
4227,KC,Butker,PK,Harrison,['K'],Active,K,harrisonbutker,4227,Harrison Butker,nfl,harrison,129,27,None,True,butker
6393,None,Dillon,None,Elkanah,['TE'],Inactive,TE,elkanahdillon,6393,Elkanah Dillon,nfl,elkanah,9999999,None,None,False,dillon
4993,MIA,Gesicki,TE,Mike,['TE'],Active,TE,mikegesicki,4993,Mike Gesicki,nfl,mike,114,26,None,True,gesicki
8745,LAR,McCutcheon,LWR,Lance,['WR'],Inactive,WR,lancemccutcheon,8745,Lance McCutcheon,nfl,lance,384,23,Out,True,mccutcheon
1274,None,Robinson,None,Gerell,['TE'],Inactive,TE,gerellrobinson,1274,Gerell Robinson,nfl,gerell,9999999,28,None,False,robinson
5407,None,Philips,None,Ervin,['RB'],Active,RB,ervinphilips,5407,Ervin Philips,nfl,ervin,9999999,26,None,True,philips
7159,None,Sinnett,None,Reid,['QB'],Active,QB,reidsinnett,7159,Reid Sinnett,nfl,reid,530,25,None,True,sinnett
4623,None,Cook,None,Tim,['RB'],Active,RB,timcook,4623,Tim Cook,nfl,tim,9999999,27,None,True,cook
2144,None,Perillo,None,Justin,['TE'],Inactive,TE,justinperillo,2144,Justin Perillo,nfl,justin,9999999,29,None,False,perillo
6894,CIN,Wilcox,TE,Mitchell,['TE'],Active,TE,mitchellwilcox,6894,Mitchell Wilcox,nfl,mitchell,9999999,25,Questionable,True,wilcox
6236,None,McMillian,None,Travon,['RB'],Active,RB,travonmcmillian,6236,Travon McMillian,nfl,travon,9999999,25,None,True,mcmillian
5612,None,Mahoungou,None,Anthony,['WR'],Active,WR,anthonymahoungou,5612,Anthony Mahoungou,nfl,anthony,9999999,27,None,True,mahoungou
7729,TEN,Fitzpatrick,None,Dez,['WR'],Active,WR,dezfitzpatrick,7729,Dez Fitzpatrick,nfl,dez,300,24,None,True,fitzpatrick
8150,LAR,Williams,RB,Kyren,['RB'],Active,RB,kyrenwilliams,8150,Kyren Williams,nfl,kyren,341,22,Questionable,True,williams
654,None,Tomlinson,None,LaDainian,['RB'],Inactive,RB,ladainiantomlinson,654,LaDainian Tomlinson,nfl,ladainian,9999999,39,None,False,tomlinson
2971,None,Ezeakunne,None,Anthony,['TE'],Inactive,TE,anthonyezeakunne,2971,Anthony Ezeakunne,nfl,anthony,9999999,None,None,False,ezeakunne
7426,None,Dawkins,None,Seth,['WR'],Inactive,WR,sethdawkins,7426,Seth Dawkins,nfl,seth,9999999,23,None,True,dawkins
8130,ARI,McBride,TE,Trey,['TE'],Active,TE,treymcbride,8130,Trey McBride,nfl,trey,245,22,None,True,mcbride
8203,None,Hall,None,Jeremiah,['TE'],Active,TE,jeremiahhall,8203,Jeremiah Hall,nfl,jeremiah,9999999,None,None,True,hall
5403,None,Pujals,None,Peter,['QB'],Active,QB,peterpujals,5403,Peter Pujals,nfl,peter,9999999,26,None,True,pujals
7535,MIA,Long,TE,Hunter,['TE'],Active,TE,hunterlong,7535,Hunter Long,nfl,hunter,546,24,None,True,long
8429,None,Lewis,None,Levi,['QB'],Active,QB,levilewis,8429,Levi Lewis,nfl,levi,9999999,24,None,True,lewis
4183,CHI,Peterman,None,Nathan,['QB'],Active,QB,nathanpeterman,4183,Nathan Peterman,nfl,nathan,396,28,None,True,peterman
2925,None,Davis,None,Darius,['WR'],Inactive,WR,dariusdavis,2925,Darius Davis,nfl,darius,9999999,None,None,False,davis
1720,None,Robinson,None,Khiry,['RB'],Inactive,RB,khiryrobinson,1720,Khiry Robinson,nfl,khiry,9999999,30,None,False,robinson
4853,None,Evans,None,Jerod,['QB'],Active,QB,jerodevans,4853,Jerod Evans,nfl,jerod,9999999,27,None,True,evans
6428,None,Cornelius,None,Taylor,['QB'],Inactive,QB,taylorcornelius,6428,Taylor Cornelius,nfl,taylor,9999999,None,None,False,cornelius
2934,None,Rumph,None,Jonathon,['WR'],Inactive,WR,jonathonrumph,2934,Jonathon Rumph,nfl,jonathon,9999999,25,None,False,rumph
3574,None,Lunsford,None,John,['K'],Inactive,K,johnlunsford,3574,John Lunsford,nfl,john,9999999,24,None,False,lunsford
1819,None,Darkwa,None,Orleans,['RB'],Inactive,RB,orleansdarkwa,1819,Orleans Darkwa,nfl,orleans,9999999,28,None,False,darkwa
2803,None,Marquez,None,Bradley,['WR'],Inactive,WR,bradleymarquez,2803,Bradley Marquez,nfl,bradley,9999999,29,None,False,marquez
8195,None,Rivers,None,Ronnie,['RB'],Active,RB,ronnierivers,8195,Ronnie Rivers,nfl,ronnie,9999999,23,None,True,rivers
8741,None,Pettigrew,None,Jamal,['TE'],Active,TE,jamalpettigrew,8741,Jamal Pettigrew,nfl,jamal,370,24,None,True,pettigrew
5253,KC,Franks,None,Jordan,['TE'],Active,TE,jordanfranks,5253,Jordan Franks,nfl,jordan,310,26,None,True,franks
8101,None,Vital,None,Mark,['TE'],Active,TE,markvital,8101,Mark Vital,nfl,mark,9999999,25,None,True,vital
4305,None,Renew,None,Tyler,['RB'],Active,RB,tylerrenew,4305,Tyler Renew,nfl,tyler,9999999,27,None,True,renew
1624,None,Hill,None,Michael,['RB'],Inactive,RB,michaelhill,1624,Michael Hill,nfl,michael,9999999,28,None,False,hill
8253,TB,Thompkins,None,Deven,['WR'],Active,WR,deventhompkins,8253,Deven Thompkins,nfl,deven,384,22,None,True,thompkins
7587,WAS,Brown,LWR,Dyami,['WR'],Active,WR,dyamibrown,7587,Dyami Brown,nfl,dyami,9999999,22,None,True,brown
312,NE,Slater,RWR,Matt,['WR'],Active,WR,mattslater,312,Matt Slater,nfl,matt,378,37,None,True,slater
7694,CAR,Tremble,TE,Tommy,['TE'],Active,TE,tommytremble,7694,Tommy Tremble,nfl,tommy,464,22,None,True,tremble
1034,LV,Bolden,RB,Brandon,['RB'],Active,RB,brandonbolden,1034,Brandon Bolden,nfl,brandon,689,32,None,True,bolden
6012,SEA,Homer,RB,Travis,['RB'],Active,RB,travishomer,6012,Travis Homer,nfl,travis,480,24,None,True,homer
1091,None,Paulson,None,David,['TE'],Inactive,TE,davidpaulson,1091,David Paulson,nfl,david,9999999,28,None,False,paulson
315,None,Keller,None,Dustin,['TE'],Inactive,TE,dustinkeller,315,Dustin Keller,nfl,dustin,9999999,32,None,False,keller
1030,None,Johnson,None,Damaris,['WR'],Inactive,WR,damarisjohnson,1030,Damaris Johnson,nfl,damaris,9999999,30,None,False,johnson
5950,None,Murray,None,Nyqwan,['WR'],Active,WR,nyqwanmurray,5950,Nyqwan Murray,nfl,nyqwan,9999999,24,None,True,murray
8131,BAL,Likely,TE,Isaiah,['TE'],Active,TE,isaiahlikely,8131,Isaiah Likely,nfl,isaiah,204,22,None,True,likely
1560,None,James,None,Mike,['RB'],Inactive,RB,mikejames,1560,Mike James,nfl,mike,9999999,29,None,False,james
8413,KC,Oladokun,None,Chris,['QB'],Active,QB,chrisoladokun,8413,Chris Oladokun,nfl,chris,432,25,None,True,oladokun
7571,BAL,Bateman,LWR,Rashod,['WR'],Active,WR,rashodbateman,7571,Rashod Bateman,nfl,rashod,76,22,None,True,bateman
4741,JAX,Arnold,TE,Dan,['TE'],Active,TE,danarnold,4741,Dan Arnold,nfl,dan,9999999,27,None,True,arnold
1226,None,Jenkins,None,AJ,['WR'],Inactive,WR,ajjenkins,1226,AJ Jenkins,nfl,aj,9999999,27,None,False,jenkins
2586,None,Thompson,None,Dylan,['QB'],Inactive,QB,dylanthompson,2586,Dylan Thompson,nfl,dylan,9999999,28,None,False,thompson
8204,SEA,Melton,None,Bo,['WR'],Active,WR,bomelton,8204,Bo Melton,nfl,bo,556,23,None,True,melton
6372,None,Turner,None,Xavier,['RB'],Active,RB,xavierturner,6372,Xavier Turner,nfl,xavier,9999999,27,None,True,turner
6155,NE,Smith,None,Jaylen,['WR'],Active,WR,jaylensmith,6155,Jaylen Smith,nfl,jaylen,9999999,24,None,True,smith
5275,None,Badet,None,Jeff,['WR'],Active,WR,jeffbadet,5275,Jeff Badet,nfl,jeff,422,27,None,True,badet
3864,None,Lampman,None,Jake,['WR'],Inactive,WR,jakelampman,3864,Jake Lampman,nfl,jake,9999999,28,None,False,lampman
1463,None,Davis,None,Knile,['RB'],Inactive,RB,kniledavis,1463,Knile Davis,nfl,knile,9999999,28,None,False,davis
7534,JAX,Williams,None,Seth,['WR'],Active,WR,sethwilliams,7534,Seth Williams,nfl,seth,630,22,None,True,williams
6032,None,Doss,None,Keelan,['WR'],Active,WR,keelandoss,6032,Keelan Doss,nfl,keelan,9999999,26,None,True,doss
1189,None,Toon,None,Nick,['WR'],Inactive,WR,nicktoon,1189,Nick Toon,nfl,nick,9999999,31,None,False,toon
2474,BAL,Boyle,TE,Nick,['TE'],Active,TE,nickboyle,2474,Nick Boyle,nfl,nick,9999999,29,None,True,boyle
4137,ARI,Conner,RB,James,['RB'],Active,RB,jamesconner,4137,James Conner,nfl,james,29,27,None,True,conner
5974,ARI,McSorley,QB,Trace,['QB'],Active,QB,tracemcsorley,5974,Trace McSorley,nfl,trace,485,27,None,True,mcsorley
8760,None,Miller,None,Andre,['TE'],Inactive,TE,andremiller,8760,Andre Miller,nfl,andre,404,24,Questionable,True,miller
1449,None,Robinson,None,Denard,['RB'],Inactive,RB,denardrobinson,1449,Denard Robinson,nfl,denard,9999999,29,None,False,robinson
2905,None,Reese,None,Josh,['WR'],Inactive,WR,joshreese,2905,Josh Reese,nfl,josh,9999999,None,None,False,reese
3824,None,Ellis,None,Alex,['TE'],Active,TE,alexellis,3824,Alex Ellis,nfl,alex,9999999,29,Questionable,True,ellis
8182,CHI,Allen,None,Chase,['TE'],Active,TE,chaseallen,8182,Chase Allen,nfl,chase,503,25,None,True,allen
559,None,Tebow,None,Tim,['TE'],Inactive,TE,timtebow,559,Tim Tebow,nfl,tim,9999999,34,None,True,tebow
5217,None,Reese,None,Jason,['TE'],Active,TE,jasonreese,5217,Jason Reese,nfl,jason,9999999,26,None,True,reese
3481,None,Carter,None,Kyle,['TE'],Inactive,TE,kylecarter,3481,Kyle Carter,nfl,kyle,9999999,29,None,False,carter
1987,None,Lee,None,Marqise,['WR'],Inactive,WR,marqiselee,1987,Marqise Lee,nfl,marqise,795,30,None,True,lee
5751,None,Roberts,None,Austin,['TE'],Active,TE,austinroberts,5751,Austin Roberts,nfl,austin,9999999,26,None,True,roberts
835,None,Little,None,Greg,['WR'],Inactive,WR,greglittle,835,Greg Little,nfl,greg,9999999,31,None,False,little
4029,MIN,Cook,RB,Dalvin,['RB'],Active,RB,dalvincook,4029,Dalvin Cook,nfl,dalvin,5,27,None,True,cook
2216,TB,Evans,LWR,Mike,['WR'],Active,WR,mikeevans,2216,Mike Evans,nfl,mike,26,29,None,True,evans
3402,None,Brooks,None,Zac,['RB'],Inactive,RB,zacbrooks,3402,Zac Brooks,nfl,zac,9999999,25,None,False,brooks
6847,BAL,Duvernay,RWR,Devin,['WR'],Active,WR,devinduvernay,6847,Devin Duvernay,nfl,devin,356,24,None,True,duvernay
201,None,Colston,None,Marques,['WR'],Inactive,WR,marquescolston,201,Marques Colston,nfl,marques,9999999,37,None,False,colston
5892,CHI,Montgomery,RB,David,['RB'],Active,RB,davidmontgomery,5892,David Montgomery,nfl,david,37,25,None,True,montgomery
127,None,Bryant,None,Matt,['K'],Active,K,mattbryant,127,Matt Bryant,nfl,matt,9999999,46,None,True,bryant
7949,None,Grimes,None,Trevon,['WR'],Inactive,WR,trevongrimes,7949,Trevon Grimes,nfl,trevon,None,None,Questionable,True,grimes
7149,NYG,Stevens,None,Tommy,['QB'],Active,TE,tommystevens,7149,Tommy Stevens,nfl,tommy,1938,25,None,True,stevens
7713,TB,Darden,RWR,Jaelon,['WR'],Active,WR,jaelondarden,7713,Jaelon Darden,nfl,jaelon,9999999,23,None,True,darden
168,None,Novak,None,Nick,['K'],Inactive,K,nicknovak,168,Nick Novak,nfl,nick,9999999,39,None,False,novak
3840,None,McCaffrey,None,Max,['WR'],Inactive,WR,maxmccaffrey,3840,Max McCaffrey,nfl,max,9999999,27,None,False,mccaffrey
6626,None,Zico,None,Isaac,['WR'],Active,WR,isaaczico,6626,Isaac Zico,nfl,isaac,9999999,25,None,True,zico
5385,None,Bloom,None,Alec,['TE'],Active,TE,alecbloom,5385,Alec Bloom,nfl,alec,9999999,25,None,True,bloom
6018,PIT,Gentry,TE,Zach,['TE'],Active,TE,zachgentry,6018,Zach Gentry,nfl,zach,9999999,25,None,True,gentry
8438,None,Sutton,None,Corey,['WR'],Active,WR,coreysutton,8438,Corey Sutton,nfl,corey,395,24,None,True,sutton
6629,None,Burt,None,Brian,['WR'],Active,WR,brianburt,6629,Brian Burt,nfl,brian,9999999,None,None,True,burt
4723,None,Thomas,None,Justin,"['WR', 'DB']",Active,WR,justinthomas,4723,Justin Thomas,nfl,justin,9999999,30,None,False,thomas
6794,MIN,Jefferson,RWR,Justin,['WR'],Active,WR,justinjefferson,6794,Justin Jefferson,nfl,justin,4,23,None,True,jefferson
3811,None,Squirewell,None,Alstevis,['RB'],Inactive,RB,alstevissquirewell,3811,Alstevis Squirewell,nfl,alstevis,9999999,26,None,False,squirewell
6468,None,Eaton,None,Matthew,['WR'],Active,WR,mattheweaton,6468,Matthew Eaton,nfl,matthew,9999999,26,None,True,eaton
8149,None,Teague,None,Master,['RB'],Active,RB,masterteague,8149,Master Teague,nfl,master,403,22,Questionable,True,teague
7103,ARI,Feaster,None,Tavien,['RB'],Active,RB,tavienfeaster,7103,Tavien Feaster,nfl,tavien,384,24,None,True,feaster
5462,None,Ezeala,None,Christopher,['RB'],Active,RB,christopherezeala,5462,Christopher Ezeala,nfl,christopher,9999999,26,None,True,ezeala
91,None,Palmer,None,Carson,['QB'],Injured Reserve,QB,carsonpalmer,91,Carson Palmer,nfl,carson,9999999,40,None,False,palmer
6945,WAS,Gibson,RB,Antonio,['RB'],Active,RB,antoniogibson,6945,Antonio Gibson,nfl,antonio,53,24,None,True,gibson
7544,None,Invalid,None,Player,['RB'],Inactive,RB,playerinvalid,7544,Player Invalid,nfl,player,None,None,None,False,invalid
3770,None,Bundrage,None,Quenton,['WR'],Inactive,WR,quentonbundrage,3770,Quenton Bundrage,nfl,quenton,9999999,27,None,False,bundrage
4545,None,Towbridge,None,Keith,['TE'],Active,TE,keithtowbridge,4545,Keith Towbridge,nfl,keith,9999999,26,None,True,towbridge
3333,WAS,Hemingway,None,Temarrick,['TE'],Active,TE,temarrickhemingway,3333,Temarrick Hemingway,nfl,temarrick,9999999,28,None,True,hemingway
223,None,Fitzgerald,None,Larry,['WR'],Inactive,WR,larryfitzgerald,223,Larry Fitzgerald,nfl,larry,165,38,None,True,fitzgerald
2786,None,Hayne,None,Jarryd,['RB'],Inactive,RB,jarrydhayne,2786,Jarryd Hayne,nfl,jarryd,9999999,32,None,False,hayne
812,ATL,Smith,None,Lee,['TE'],Active,TE,leesmith,812,Lee Smith,nfl,lee,9999999,34,None,True,smith
5987,MIN,Mattison,RB,Alexander,['RB'],Active,RB,alexandermattison,5987,Alexander Mattison,nfl,alexander,118,24,Questionable,True,mattison
1244,TEN,Gordon,None,Josh,['WR'],Active,WR,joshgordon,1244,Josh Gordon,nfl,josh,453,31,None,True,gordon
4719,None,Thompson,None,Chris,['WR'],Inactive,WR,christhompson,4719,Chris Thompson,nfl,chris,9999999,27,Questionable,False,thompson
8254,TEN,Chestnut,None,Julius,['RB'],Active,RB,juliuschestnut,8254,Julius Chestnut,nfl,julius,366,21,None,True,chestnut
4678,None,Swoopes,None,Tyrone,['TE'],Active,TE,tyroneswoopes,4678,Tyrone Swoopes,nfl,tyrone,9999999,27,None,True,swoopes
226,None,Randle El,None,Antwaan,['WR'],Inactive,WR,antwaanrandleel,226,Antwaan Randle El,nfl,antwaan,9999999,38,None,False,randleel
5207,None,Murdock,None,Marchie,['WR'],Active,WR,marchiemurdock,5207,Marchie Murdock,nfl,marchie,9999999,27,None,True,murdock
2499,None,Telfer,None,Randall,['TE'],Inactive,TE,randalltelfer,2499,Randall Telfer,nfl,randall,9999999,29,None,False,telfer
1276,None,Palmer,None,Nathan,['WR'],Inactive,WR,nathanpalmer,1276,Nathan Palmer,nfl,nathan,9999999,29,None,False,palmer
